timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
393168,561.56,1500,2,0,0,40.346,0.1413,14778.9
394606,441.65,1438,2,0,1,40.305,0.1293,14111.8
396106,571.22,1500,2,0,0,40.451,0.1313,14820.1
397580,740.87,1474,3,1,0,41.632,0.1479,15000.0
399080,557.21,1500,2,0,0,39.313,0.124,14448.9
400580,237.84,1500,2,0,0,27.924,0.0753,10239.4
402080,-132.4,1500,1,0,0,14.095,0.0467,5185.1
402193,-39.64,113,0,0,1,42.24,0.0088,1232.0
403060,229.16,867,1,0,1,40.35,0.1407,8534.8
403169,-39.48,109,0,0,1,43.636,0.0092,1232.9
403541,43.81,372,0,0,1,39.829,0.1667,3554.8
403668,-41.22,127,0,0,1,37.557,0.0236,1228.8
404070,56.92,402,0,0,1,36.908,0.0796,3534.8
404770,146.9,700,1,0,1,35.901,0.0786,6228.8
404901,-40.84,131,0,0,1,36.361,0.0153,1228.8
405033,-40.38,132,0,0,1,36.021,0.0076,1228.8
405155,-40.55,122,0,0,1,39.153,0.0164,1229.1
405281,-40.61,126,0,0,1,37.873,0.0159,1230.4
405410,-41.75,129,0,0,1,37.037,0.031,1229.4
405730,38.34,320,0,0,1,39.103,0.075,3059.7
405860,-39.81,130,0,0,1,36.641,0.0,1228.8
406532,150.86,672,1,0,1,37.634,0.0729,6229.4
406646,-41.74,114,0,0,1,41.636,0.0439,1230.8
408146,-400.18,1500,1,0,0,16.789,0.4953,6172.5
408812,151.35,666,1,0,1,37.478,0.0721,6229.2
409503,143.28,691,1,0,1,36.655,0.0912,6228.8
410203,144.51,700,1,0,1,36.19,0.0857,6228.8
411703,-140.7,1500,1,0,0,13.841,0.0567,5125.4
413203,512.84,1500,2,0,0,35.843,0.084,13019.4
413893,153.36,690,1,0,1,36.83,0.0623,6228.8
414021,-39.75,128,0,0,1,37.235,0.0,1228.9
415255,334.99,1234,2,0,1,37.299,0.0891,11228.8
416755,-114.94,1500,1,0,0,14.014,0.0327,5067.6
418255,211.47,1500,2,0,0,27.569,0.1113,10053.9
419755,526.04,1500,2,0,0,36.756,0.0867,13308.1
421255,537.73,1500,2,0,0,36.095,0.0573,13112.9
422755,-106.89,1500,1,0,0,13.944,0.0233,5053.9
423615,220.22,860,1,0,1,38.839,0.1081,8079.3
425115,541.18,1500,2,0,0,39.035,0.136,14313.1
425236,-45.04,121,0,0,1,39.336,0.0909,1228.8
426736,496.25,1500,2,0,0,39.469,0.2027,14407.1
428236,-146.39,1500,1,0,0,13.861,0.058,5067.1
428858,116.28,622,1,0,1,40.353,0.1945,6229.9
429501,129.41,643,1,0,1,41.537,0.2006,6567.2
430373,214.58,872,1,0,1,40.229,0.1743,8540.7
431873,-138.15,1500,1,0,0,14.233,0.054,5207.7
433231,679.54,1358,3,1,0,44.658,0.2555,15001.8
434731,183.23,1500,2,0,0,28.281,0.138,10405.3
436231,-221.44,1500,1,0,0,17.929,0.6527,6562.4
437731,187.05,1500,2,0,0,27.751,0.116,10280.5
439231,-148.01,1500,1,0,0,14.255,0.0667,5212.3
440286,296.43,1055,2,0,1,42.829,0.1867,11229.5
440900,128.48,614,1,0,1,40.931,0.158,6228.8
442400,195.18,1500,2,0,0,28.565,0.132,10459.5
443900,-151.07,1500,1,0,0,14.391,0.066,5324.8
444533,77.13,633,1,0,1,41.976,0.2464,6567.2
446033,215.66,1500,2,0,0,30.153,0.1547,11260.7
447533,179.45,1500,2,0,0,28.196,0.1513,10339.1
449033,491.02,1500,2,0,0,40.466,0.2413,14866.0
450533,490.19,1500,2,0,0,39.721,0.2247,14611.8
452033,498.89,1500,2,0,0,41.059,0.24,14993.5
453515,662.87,1482,3,1,0,41.702,0.2524,15000.0
454120,115.88,605,1,0,1,41.913,0.2033,6228.8
455620,-163.93,1500,1,0,0,17.814,0.578,6554.5
457120,-313.91,1500,1,0,0,13.977,0.2693,5112.9
457588,83.5,468,0,0,1,42.38,0.2415,4860.5
459088,494.47,1500,2,0,0,40.716,0.236,14850.7
460588,155.89,1500,2,0,0,27.637,0.154,10067.1
461182,23.94,594,1,0,1,35.448,0.229,5137.3
462648,667.6,1466,3,1,0,41.847,0.249,15000.0
464148,144.2,1500,2,0,0,27.529,0.1667,10067.1
464254,-44.62,106,0,0,1,44.439,0.1038,1228.8
465030,185.08,776,1,0,1,42.403,0.2113,8041.5
466530,-164.77,1500,1,0,0,13.911,0.0807,5080.7
466808,22.36,278,0,0,1,44.777,0.2014,3035.7
467442,104.74,634,1,0,1,40.05,0.2271,6233.0
468942,-166.15,1500,1,0,0,13.906,0.0867,5047.2
470442,-148.78,1500,1,0,0,13.96,0.0793,5013.7
471942,214.93,1500,2,0,0,27.622,0.1687,10016.3
473442,342.9,1500,1,0,0,26.875,0.1273,9820.1
