timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
425925,-615.19,1500,0,0,0,3.268,0.838,1166.1
427425,-35.36,1500,0,0,0,0.553,0.0,192.9
428925,-36.09,1500,0,0,0,0.499,0.0,178.2
430425,13.31,1500,0,0,0,3.267,0.0,1166.1
431925,13.01,1500,0,0,0,3.242,0.0,1160.3
433425,-147.19,1500,0,0,0,3.176,0.214,1166.1
434925,12.83,1500,0,0,0,3.209,0.0,1156.6
436425,-30.96,1500,0,0,0,0.808,0.0,280.7
437925,-3.19,1500,0,0,0,3.31,0.022,1166.1
439425,-39.33,1500,0,0,0,0.319,0.0,113.4
440925,-36.09,1500,0,0,0,0.484,0.0,178.2
442425,-42.31,1500,0,0,0,0.138,0.0,53.9
443925,-42.31,1500,0,0,0,0.135,0.0,53.9
445425,1.52,1500,0,0,0,2.486,0.0,930.4
446925,13.31,1500,0,0,0,3.21,0.0,1166.1
448425,10.52,1500,0,0,0,3.041,0.0,1110.4
449925,9.47,1500,0,0,0,3.199,0.0047,1159.5
451425,-119.26,1500,0,0,0,3.155,0.176,1154.9
452925,13.31,1500,0,0,0,3.238,0.0,1166.1
454425,13.31,1500,0,0,0,3.176,0.0,1166.1
455925,-4.19,1500,0,0,0,3.207,0.0233,1166.1
457425,13.31,1500,0,0,0,3.25,0.0,1166.1
458925,0.31,1500,0,0,0,3.225,0.0173,1166.1
460425,-18.56,1500,0,0,0,1.469,0.0007,538.8
461925,-30.81,1500,0,0,0,0.802,0.0,283.9
463425,10.81,1500,0,0,0,3.336,0.0033,1166.1
464925,4.16,1500,0,0,0,3.101,0.0093,1123.2
466425,-57.69,1500,0,0,0,1.413,0.0507,506.2
467925,-380.69,1500,0,0,0,3.158,0.5253,1166.1
469425,-556.69,1500,0,0,0,3.142,0.76,1166.1
470925,-507.19,1500,0,0,0,3.15,0.694,1166.1
472425,13.31,1500,0,0,0,3.146,0.0,1166.1
473322,-326.82,897,0,0,1,18.808,0.0178,4161.8
474822,26.36,1500,0,0,0,4.254,0.0093,1567.2
476322,-595.32,1500,0,0,0,3.225,0.8147,1213.7
477822,-47.76,1500,0,0,0,3.184,0.0847,1214.8
479322,5.81,1500,0,0,0,3.14,0.01,1166.1
480822,-458.69,1500,0,0,0,3.136,0.6293,1166.1
482322,-60.19,1500,0,0,0,3.142,0.098,1166.1
483822,135.06,1500,0,0,0,11.687,0.0507,4361.3
485322,-18.85,1500,0,0,0,1.742,0.008,643.0
486822,-534.91,1500,0,0,0,1.317,0.6853,481.7
488322,-43.31,1500,0,0,0,0.103,0.0,33.8
489822,-352.81,1500,0,0,0,0.145,0.414,53.9
491322,-42.13,1500,0,0,0,0.159,0.0,57.4
492822,-41.64,1500,0,0,0,0.184,0.0,67.1
494322,-41.59,1500,0,0,0,0.186,0.0,68.2
495822,-42.11,1500,0,0,0,0.159,0.0,57.9
497322,-42.25,1500,0,0,0,0.152,0.0,54.9
498822,-42.07,1500,0,0,0,0.161,0.0,58.5
