timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
180148,14.92,1500,0,0,0,3.138,0.0013,1166.1
181648,-62.05,1500,1,0,0,16.852,0.0633,6166.1
183148,9.92,1500,0,0,0,3.133,0.008,1166.1
184648,-17.53,1500,1,0,0,16.765,0.0567,6219.9
186148,18.35,1500,0,0,0,3.195,0.0,1213.7
187648,15.99,1500,0,0,0,3.175,0.0033,1216.9
189148,10.93,1500,0,0,0,3.151,0.0067,1166.1
190648,177.17,1500,1,0,0,16.779,0.0967,6213.7
192148,12.4,1500,0,0,0,3.204,0.008,1214.5
193648,12.38,1500,0,0,0,3.188,0.008,1214.4
195148,14.91,1500,0,0,0,3.128,0.0013,1166.1
196648,17.38,1500,0,0,0,3.181,0.0013,1214.6
198148,14.75,1500,0,0,0,3.148,0.002,1172.5
199648,13.77,1500,0,0,0,3.176,0.0033,1172.5
201148,4.78,1500,0,0,0,3.182,0.0153,1172.5
202648,98.43,1500,1,0,0,16.554,0.0333,6092.7
204148,14.91,1500,0,0,0,3.126,0.0013,1166.1
205648,14.27,1500,0,0,0,3.167,0.0027,1172.5
207148,14.78,1500,0,0,0,3.182,0.002,1172.5
208648,13.78,1500,0,0,0,3.181,0.0033,1172.5
210148,15.31,1500,0,0,0,3.075,0.0,1154.9
211648,14.73,1500,0,0,0,3.093,0.0,1143.1
213148,-752.75,1500,0,0,0,0.083,0.9447,13.5
214648,-359.25,1500,0,0,0,0.082,0.42,13.5
216148,-44.25,1500,0,0,0,0.083,0.0,13.5
217648,-44.1,1500,0,0,0,0.088,0.0,16.6
219148,-43.85,1500,0,0,0,0.089,0.0,21.5
220648,-44.06,1500,0,0,0,0.086,0.0,17.4
222148,-43.79,1500,0,0,0,0.088,0.0,22.7
223648,8.83,1500,0,0,0,3.129,0.008,1144.5
225148,7.86,1500,0,0,0,3.139,0.01,1154.9
226648,-0.14,1500,0,0,0,3.137,0.0207,1154.9
228148,0.94,1500,0,0,0,3.157,0.02,1166.1
229648,7.45,1500,0,0,0,3.176,0.0113,1166.1
231148,11.96,1500,0,0,0,3.181,0.0053,1166.1
232648,-158.08,1500,0,0,0,3.136,0.232,1166.1
234148,13.64,1500,0,0,0,3.146,0.0027,1160.4
235648,12.44,1500,0,0,0,3.157,0.0047,1166.1
237148,2.54,1500,0,0,0,3.137,0.0173,1158.5
238648,12.46,1500,0,0,0,3.164,0.004,1156.4
240148,-6.14,1500,0,0,0,3.138,0.0287,1154.9
241648,13.85,1500,0,0,0,3.124,0.002,1154.9
243148,-42.83,1500,0,0,0,0.119,0.0,41.5
244648,9.84,1500,0,0,0,3.119,0.0073,1154.9
245070,-109.85,422,0,0,1,0.481,0.0,53.9
246570,8.48,1500,0,0,0,3.209,0.01,1166.1
248070,-40.07,1500,0,0,0,0.256,0.0,94.4
248225,-43.04,155,0,0,1,30.958,0.0323,1228.8
249725,11.47,1500,0,0,0,3.201,0.006,1166.1
251225,358.38,1500,2,0,0,30.096,0.16,11166.1
252345,-74.01,1120,0,0,1,4.264,0.008,1228.8
252469,-39.63,124,0,0,1,38.415,0.0,1228.8
252605,-49.95,136,0,0,1,35.194,0.1471,1229.4
252769,-47.76,164,0,0,1,29.121,0.0854,1230.1
252911,-41.63,142,0,0,1,33.683,0.0211,1229.5
253054,-41.65,143,0,0,1,33.442,0.021,1229.7
253205,-45.38,151,0,0,1,31.676,0.0662,1229.9
253345,-40.09,140,0,0,1,34.266,0.0,1228.8
253498,-40.49,153,0,0,1,31.278,0.0,1228.8
254998,-164.56,1500,1,0,0,13.576,0.1247,5006.5
256498,15.96,1500,0,0,0,3.18,0.0,1166.1
257998,14.96,1500,0,0,0,3.18,0.0013,1166.1
259498,14.95,1500,0,0,0,3.177,0.0013,1166.1
260998,15.94,1500,0,0,0,3.167,0.0,1166.1
262498,15.46,1500,0,0,0,3.188,0.0007,1166.1
263998,14.94,1500,0,0,0,3.164,0.0013,1166.1
265498,15.96,1500,0,0,0,3.19,0.0,1166.1
266998,12.95,1500,0,0,0,3.176,0.004,1166.1
268498,15.96,1500,0,0,0,3.18,0.0,1166.1
269998,15.35,1500,0,0,0,3.122,0.0,1154.9
271498,15.95,1500,0,0,0,3.178,0.0,1166.1
272998,15.95,1500,0,0,0,3.169,0.0,1166.1
274498,-77.05,1500,0,0,0,3.177,0.124,1166.1
275998,15.43,1500,0,0,0,3.12,0.0,1156.6
277498,-62.06,1500,0,0,0,3.132,0.1033,1156.5
278998,14.12,1500,0,0,0,3.136,0.002,1160.1
280498,15.33,1500,0,0,0,3.097,0.0,1154.9
281998,13.41,1500,0,0,0,3.124,0.0033,1166.1
283498,8.45,1500,0,0,0,3.178,0.01,1166.1
284998,10.45,1500,0,0,0,3.169,0.0073,1166.1
286498,15.96,1500,0,0,0,3.188,0.0,1166.1
287998,15.95,1500,0,0,0,3.177,0.0,1166.1
289498,15.96,1500,0,0,0,3.189,0.0,1166.1
290998,-51.55,1500,0,0,0,3.177,0.09,1166.1
292498,15.92,1500,0,0,0,3.139,0.0,1166.1
293998,15.93,1500,0,0,0,3.144,0.0,1166.1
295498,10.93,1500,0,0,0,3.153,0.0067,1166.1
296998,15.92,1500,0,0,0,3.138,0.0,1166.1
298498,15.92,1500,0,0,0,3.139,0.0,1166.1
299998,11.43,1500,0,0,0,3.153,0.006,1166.1
301498,13.92,1500,0,0,0,3.143,0.0027,1166.1
302998,-228.56,1500,1,0,0,16.484,0.2973,6166.1
304498,11.94,1500,0,0,0,3.158,0.0053,1166.1
305998,9.45,1500,0,0,0,3.175,0.0087,1166.1
307498,11.46,1500,0,0,0,3.189,0.006,1166.1
308998,15.44,1500,0,0,0,3.157,0.0007,1166.1
309651,108.88,653,1,0,1,38.111,0.098,6228.8
311151,118.56,1500,0,0,0,8.668,0.006,3216.6
312651,11.95,1500,0,0,0,3.168,0.0053,1166.1
314151,11.94,1500,0,0,0,3.163,0.0053,1166.1
315651,15.96,1500,0,0,0,3.192,0.0,1166.1
317151,13.94,1500,0,0,0,3.164,0.0027,1166.1
318651,15.96,1500,0,0,0,3.183,0.0,1166.1
320151,14.95,1500,0,0,0,3.17,0.0013,1166.1
321651,14.96,1500,0,0,0,3.19,0.0013,1166.1
323151,207.51,1500,1,0,0,17.842,0.0813,6572.8
324651,390.33,1500,1,0,0,26.452,0.064,9825.8
325468,73.45,817,1,0,1,30.594,0.0771,6231.4
326968,13.43,1500,0,0,0,3.154,0.0033,1166.1
328468,1.93,1500,0,0,0,3.152,0.0187,1166.1
329968,6.94,1500,0,0,0,3.166,0.012,1166.1
330198,-8.13,230,0,0,1,53.402,0.5304,3058.9
330818,120.1,620,1,0,1,42.268,0.2403,6572.8
331866,324.53,1048,2,0,1,42.605,0.1345,11233.2
331966,-40.64,100,0,0,1,47.564,0.05,1244.3
333466,339.07,1500,1,0,0,24.262,0.0867,9176.9
334966,488.54,1500,2,0,0,32.976,0.072,12401.2
336466,312.18,1500,2,0,0,27.853,0.064,10543.4
337966,454.85,1500,2,0,0,32.041,0.0913,12033.1
339466,242.25,1500,1,0,0,26.262,0.26,9803.6
340966,463.6,1500,2,0,0,32.667,0.0813,12047.4
