timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m
360707,-49.52,105,0,0,1,60.249,0.5333,1562.4
360987,23.58,280,0,0,1,44.216,0.1964,3052.1
362487,568.96,1500,2,0,0,37.48,0.0713,13924.5
363987,18.45,1500,0,0,0,3.246,0.0,1214.9
365487,483.57,1500,2,0,0,31.26,0.0167,11500.3
366987,498.76,1500,2,0,0,33.21,0.0473,12231.7
367754,127.5,767,1,0,1,34.847,0.0352,6567.2
369254,16.39,1500,0,0,0,3.162,0.0,1172.5
370754,15.61,1500,1,0,0,17.822,0.026,6567.2
372254,-8.25,1500,1,0,0,17.866,0.0087,6567.2
373754,532.37,1500,2,0,0,34.064,0.0187,12459.7
375254,537.31,1500,2,0,0,35.056,0.0387,12842.0
376754,547.32,1500,2,0,0,34.857,0.022,12795.4
378254,533.53,1500,2,0,0,34.398,0.026,12587.4
379754,536.95,1500,2,0,0,34.188,0.0193,12558.9
381119,341.48,1365,2,0,1,34.614,0.0234,11567.2
382457,328.26,1338,2,0,1,35.569,0.0456,11567.2
383218,127.75,761,1,0,1,35.528,0.0499,6567.2
384718,533.08,1500,2,0,0,34.79,0.032,12661.7
385417,119.33,699,1,0,1,38.739,0.0916,6567.2
386917,552.09,1500,2,0,0,36.601,0.054,13341.8
387643,126.29,726,1,0,1,37.065,0.0634,6562.4
389143,554.86,1500,2,0,0,36.164,0.0453,13274.4
389872,114.87,729,1,0,1,36.999,0.085,6567.2
391134,312.2,1262,2,0,1,37.373,0.0737,11567.2
392634,379.62,1500,1,0,0,26.975,0.084,9902.8
394134,18.47,1500,0,0,0,3.309,0.002,1244.3
395634,19.93,1500,0,0,0,3.253,0.0,1244.3
397134,14.67,1500,0,0,0,3.171,0.0033,1190.6
397805,117.31,671,1,0,1,39.922,0.0999,6567.2
398975,308.21,1170,2,0,1,40.083,0.0923,11567.2
400475,229.11,1500,1,0,0,16.781,0.0247,6172.5
401975,314.96,1500,1,0,0,22.231,0.0513,8198.6
403214,412.76,1239,2,0,1,42.828,0.1178,13069.1
404714,284.37,1500,1,0,0,21.953,0.0813,8041.5
406214,601.61,1500,2,0,0,39.511,0.076,14613.7
407714,425.62,1500,2,0,0,30.319,0.074,11217.1
408348,115.17,634,1,0,1,42.104,0.112,6567.2
409848,603.49,1500,2,0,0,40.745,0.0993,14980.6
411348,591.76,1500,2,0,0,39.613,0.0913,14644.9
412836,779.99,1488,3,1,0,41.343,0.0968,15001.2
413493,125.95,657,1,0,1,40.94,0.0883,6562.4
414993,594.39,1500,2,0,0,40.686,0.112,14989.7
415643,113.86,650,1,0,1,40.981,0.1062,6567.2
417127,758.36,1484,3,1,0,41.371,0.1274,15001.4
418256,285.49,1129,2,0,1,42.059,0.1532,11563.6
419725,765.79,1469,3,1,0,41.858,0.1232,15000.1
421123,766.46,1398,3,1,0,43.672,0.1516,15001.6
422611,769.37,1488,3,1,0,41.266,0.1109,15000.0
424111,-92.15,1500,1,0,0,16.851,0.0567,6166.1
425611,592.75,1500,2,0,0,40.355,0.0933,14682.5
427111,273.12,1500,2,0,0,30.589,0.0867,11172.5
428611,-371.44,1500,1,0,0,17.808,0.4593,6562.4
428823,-6.99,212,0,0,1,41.293,0.1085,2120.1
430323,553.78,1500,2,0,0,38.303,0.098,14007.2
431823,525.46,1500,2,0,0,36.11,0.0847,13277.3
433323,550.48,1500,2,0,0,37.221,0.082,13719.3
434823,309.92,1500,2,0,0,31.201,0.0747,11562.4
436323,309.99,1500,2,0,0,31.444,0.0813,11557.8
437823,-48.68,1500,1,0,0,17.762,0.0413,6562.4
439323,538.97,1500,2,0,0,37.489,0.1133,13954.6
440823,538.27,1500,2,0,0,37.682,0.1087,13867.4
442323,215.1,1500,1,0,0,16.77,0.0433,6172.5
443823,-82.85,1500,1,0,0,17.679,0.072,6562.4
445323,-64.65,1500,1,0,0,17.744,0.0687,6562.4
446792,766.18,1469,3,1,0,41.721,0.1225,15000.0
448292,243.12,1500,2,0,0,31.325,0.1167,11562.4
449350,276.4,1058,2,0,1,43.321,0.1701,11259.6
449557,-6.94,207,0,0,1,42.456,0.1159,2127.7
450607,286.3,1050,2,0,1,43.549,0.1667,11289.9
451185,103.63,578,1,0,1,46.252,0.2249,6562.4
451374,-12.9,189,0,0,1,46.478,0.1958,2127.8
451996,99.94,622,1,0,1,43.056,0.2138,6562.4
453496,-75.85,1500,1,0,0,17.796,0.066,6562.4
454996,-88.24,1500,1,0,0,17.763,0.072,6567.2
455492,115.83,496,0,0,1,40.366,0.0907,4841.7
455833,41.76,341,0,0,1,38.75,0.0997,3233.0
457333,225.88,1500,1,0,0,16.69,0.026,6129.5
458789,792.75,1456,3,1,0,42.19,0.0913,15000.0
460245,803.16,1456,3,1,0,42.081,0.0769,15000.0
461745,284.46,1500,2,0,0,31.2,0.0613,11567.2
463245,-134.58,1500,1,0,0,14.559,0.042,5339.8
464745,294.25,1500,2,0,0,31.597,0.058,11562.4
466245,288.38,1500,2,0,0,31.515,0.0593,11562.4
467745,-118.75,1500,1,0,0,17.802,0.102,6562.4
469245,-79.5,1500,1,0,0,17.854,0.0433,6562.4
470745,-83.42,1500,1,0,0,17.598,0.0487,6562.4
471466,228.51,721,1,0,1,46.581,0.1401,8239.7
472774,794.63,1308,3,1,0,46.75,0.1506,15000.0
474195,767.38,1421,3,1,0,43.276,0.1407,15000.8
475695,222.47,1500,2,0,0,27.675,0.0587,10178.2
477195,-131.37,1500,1,0,0,13.969,0.0293,5097.8
478695,-136.84,1500,1,0,0,14.136,0.0333,5141.5
480139,795.64,1444,3,1,0,42.659,0.0921,15000.7
481639,251.99,1500,2,0,0,30.188,0.0647,11122.7
483139,263.02,1500,2,0,0,30.265,0.06,11158.0
483724,106.09,585,1,0,1,39.648,0.0547,5657.1
485083,814.98,1359,3,1,0,45.102,0.0979,15000.0
486583,-83.34,1500,1,0,0,16.741,0.028,6166.1
488083,123.63,1500,0,0,0,9.609,0.022,3542.4
489483,805.02,1400,3,1,0,43.731,0.0957,15000.1
490983,285.78,1500,2,0,0,31.512,0.064,11562.4
492483,-277.02,1500,0,0,0,3.145,0.39,1157.1
493983,50.19,1500,0,0,0,9.54,0.1193,3534.8
495483,123.31,1500,0,0,0,9.686,0.022,3534.8
496983,544.91,1500,2,0,0,36.803,0.0767,13534.8
498483,-325.78,1500,0,0,0,9.58,0.6207,3534.8
499983,-106.82,1500,0,0,0,4.253,0.192,1572.8
