timestep,ep_reward,ep_len,laps,success,crashed,mean_speed,overheat_frac,progress_m,jerk
429174,818.37,1292,3,1,0,41.238,0.0178,15013.5,0.2815
430428,-37.79,1254,2,0,1,20.556,0.0136,11546.9,0.249
431528,779.81,1100,3,1,0,43.407,0.0345,15008.2,0.2812
432617,811.1,1089,3,1,0,45.631,0.0312,15013.5,0.2806
434117,311.7,1500,1,0,0,21.018,0.0187,9995.9,0.1818
435375,859.67,1258,3,1,0,44.497,0.0278,15008.4,0.2678
436875,-368.55,1500,2,0,0,20.53,0.4887,11143.5,0.1994
438375,123.28,1500,1,0,0,11.615,0.0067,6594.4,0.3046
438829,78.69,454,2,0,1,45.357,0.0727,10329.8,0.3383
439636,728.51,807,3,1,0,48.41,0.0644,15014.3,0.3002
441136,327.0,1500,2,0,0,27.783,0.1493,14996.4,0.1865
441455,24.56,319,1,0,1,46.929,0.0815,5977.4,0.2956
442591,825.63,1136,3,1,0,46.723,0.0687,15013.5,0.2988
444091,105.92,1500,0,0,0,10.12,0.0247,4996.4,0.1599
445591,149.05,1500,2,0,0,26.409,0.036,11127.5,0.1908
446583,775.25,992,3,1,0,47.352,0.0817,15009.4,0.2756
447549,768.79,966,3,1,0,46.805,0.0559,15008.7,0.2746
449049,196.27,1500,2,0,0,27.994,0.0353,11525.0,0.1989
450549,-356.08,1500,1,0,0,8.035,0.0093,6154.9,0.1413
451477,772.41,928,3,1,0,49.249,0.0981,15013.5,0.2896
452977,-331.2,1500,1,0,0,9.003,0.01,6166.1,0.1506
454477,-199.46,1500,1,0,0,13.323,0.0173,6154.9,0.1454
455977,-394.19,1500,1,0,0,6.912,0.0033,6508.4,0.1411
456917,758.34,940,3,1,0,48.88,0.1245,15008.7,0.3074
457945,819.36,1028,3,1,0,50.488,0.1109,15013.5,0.3111
459445,174.05,1500,2,0,0,28.406,0.0627,11159.9,0.2079
460945,3.21,1500,2,0,0,21.681,0.0313,11516.1,0.23
462067,863.71,1122,3,1,0,49.756,0.0749,15013.5,0.3051
463567,-310.14,1500,1,0,0,9.951,0.0127,6516.5,0.3428
465067,99.55,1500,2,0,0,25.494,0.0533,11166.1,0.2257
466035,783.0,968,3,1,0,47.652,0.0558,15013.5,0.2853
467535,204.79,1500,2,0,0,28.802,0.0507,11166.1,0.2364
469035,-754.44,1500,1,0,0,3.388,0.358,6231.5,0.2214
470535,109.42,1500,2,0,0,26.024,0.0547,11532.4,0.2267
471613,777.41,1078,3,1,0,45.525,0.0918,15008.4,0.3092
472574,725.86,961,3,1,0,43.75,0.0604,15002.9,0.352
473614,742.91,1040,3,1,0,43.679,0.0712,15007.5,0.3092
474509,718.54,895,3,1,0,46.702,0.1039,15010.0,0.2935
476009,97.5,1500,2,0,0,24.762,0.054,11228.8,0.3166
477509,90.66,1500,1,0,0,12.698,0.0767,6528.2,0.1556
479009,47.23,1500,0,0,0,6.509,0.0007,4994.9,0.0999
480003,776.28,994,3,1,0,48.128,0.1076,15013.5,0.3025
481503,234.55,1500,1,0,0,18.371,0.0467,9988.2,0.1748
482355,755.71,852,3,1,0,50.56,0.1021,15015.7,0.2909
482874,111.53,519,2,0,1,49.079,0.1445,10844.3,0.2948
484065,853.23,1191,3,1,0,47.148,0.0688,15014.1,0.294
485565,-359.2,1500,1,0,0,8.514,0.016,6572.8,0.14
486390,733.81,825,3,1,0,48.327,0.0642,15016.9,0.316
487231,741.42,841,3,1,0,50.772,0.1284,15013.5,0.3285
488032,727.4,801,3,1,0,49.127,0.0811,15013.5,0.2987
489091,800.74,1059,3,1,0,48.48,0.1067,15008.5,0.2974
490591,-495.79,1500,1,0,0,3.417,0.0073,6138.7,0.1349
491754,855.18,1163,3,1,0,49.194,0.1006,15013.5,0.3117
493254,-649.46,1500,1,0,0,5.12,0.8507,6528.3,0.0631
494097,759.04,843,3,1,0,50.021,0.0688,15009.9,0.3092
495597,-155.07,1500,1,0,0,15.317,0.0307,6139.8,0.1457
497097,-282.11,1500,1,0,0,10.78,0.0193,6138.7,0.177
497891,723.09,794,3,1,0,49.325,0.0831,15009.7,0.3135
498748,744.03,857,3,1,0,47.644,0.042,15008.2,0.279
